endpoint,deployed_model_id,logging_time,request_id,request_payload,response_payload
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:04.704918 UTC,8108836397573621300,"[{""job"":""blue-collar"",""age"":89,""loan"":""yes"",""poutcome"":""failure"",""duration"":865,""education"":""secondary"",""housing"":""no"",""default"":""no"",""balance"":87998,""pdays"":-1,""day"":25,""campaign"":1,""month"":""aug"",""contact"":""unknown"",""previous"":0,""martial"":""single""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:08.616386 UTC,5829285641312751441,"[{""balance"":97299,""duration"":822,""job"":""management"",""previous"":0,""contact"":""unknown"",""martial"":""single"",""housing"":""yes"",""default"":""yes"",""poutcome"":""success"",""month"":""dec"",""campaign"":1,""education"":""primary"",""age"":21,""loan"":""yes"",""pdays"":-1,""day"":26}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:12.650504 UTC,4638583620052801254,"[{""pdays"":-1,""duration"":20,""poutcome"":""failure"",""day"":21,""campaign"":1,""default"":""no"",""housing"":""yes"",""martial"":""married"",""contact"":""unknown"",""balance"":96631,""previous"":0,""month"":""may"",""job"":""unknown"",""loan"":""yes"",""education"":""unknown"",""age"":53}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:16.610941 UTC,6701679221033875661,"[{""previous"":0,""campaign"":1,""day"":13,""housing"":""yes"",""loan"":""no"",""balance"":17348,""default"":""no"",""pdays"":-1,""month"":""oct"",""poutcome"":""unknown"",""duration"":619,""education"":""secondary"",""contact"":""cellular"",""age"":30,""job"":""housemaid"",""martial"":""single""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:20.586855 UTC,2407232559506736064,"[{""pdays"":-1,""month"":""mar"",""duration"":31,""balance"":56718,""previous"":0,""job"":""admin."",""martial"":""married"",""loan"":""no"",""education"":""secondary"",""poutcome"":""other"",""campaign"":1,""day"":24,""default"":""yes"",""age"":24,""contact"":""cellular"",""housing"":""no""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:24.501034 UTC,5254376861648038069,"[{""loan"":""no"",""poutcome"":""success"",""duration"":364,""default"":""no"",""housing"":""no"",""job"":""housemaid"",""education"":""primary"",""day"":2,""campaign"":1,""month"":""dec"",""martial"":""divorced"",""previous"":0,""pdays"":-1,""age"":91,""balance"":57003,""contact"":""telephone""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:28.418222 UTC,7373229318402572600,"[{""month"":""jun"",""loan"":""no"",""contact"":""unknown"",""previous"":0,""campaign"":1,""education"":""secondary"",""balance"":94889,""pdays"":-1,""default"":""no"",""housing"":""no"",""day"":31,""job"":""entrepreneur"",""poutcome"":""other"",""duration"":192,""age"":35,""martial"":""single""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:32.577450 UTC,6962930310426071125,"[{""day"":11,""campaign"":1,""poutcome"":""unknown"",""loan"":""yes"",""duration"":508,""month"":""jul"",""job"":""management"",""education"":""tertiary"",""martial"":""divorced"",""contact"":""cellular"",""pdays"":-1,""default"":""yes"",""previous"":0,""balance"":54255,""age"":85,""housing"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:36.516748 UTC,1135084531222557208,"[{""poutcome"":""unknown"",""campaign"":1,""martial"":""single"",""previous"":0,""housing"":""yes"",""duration"":531,""job"":""admin."",""default"":""yes"",""month"":""jun"",""day"":5,""education"":""unknown"",""age"":67,""pdays"":-1,""contact"":""cellular"",""loan"":""yes"",""balance"":30458}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:40.590512 UTC,2667406769636410897,"[{""education"":""unknown"",""balance"":35745,""job"":""housemaid"",""previous"":0,""duration"":230,""martial"":""divorced"",""poutcome"":""failure"",""housing"":""no"",""month"":""jun"",""contact"":""telephone"",""day"":21,""campaign"":1,""age"":73,""pdays"":-1,""default"":""yes"",""loan"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:44.650339 UTC,8497104795967318971,"[{""age"":69,""balance"":40988,""contact"":""unknown"",""day"":8,""pdays"":-1,""housing"":""no"",""education"":""unknown"",""poutcome"":""unknown"",""duration"":396,""job"":""retired"",""campaign"":1,""month"":""mar"",""default"":""no"",""loan"":""no"",""previous"":0,""martial"":""divorced""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:48.907145 UTC,2109627446847097365,"[{""martial"":""single"",""previous"":0,""loan"":""no"",""month"":""jun"",""duration"":279,""campaign"":1,""default"":""no"",""age"":48,""day"":19,""balance"":1452,""job"":""technician"",""contact"":""cellular"",""housing"":""yes"",""pdays"":-1,""poutcome"":""failure"",""education"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:53.005406 UTC,6420114223051586985,"[{""balance"":17790,""day"":9,""campaign"":1,""education"":""tertiary"",""contact"":""telephone"",""default"":""yes"",""housing"":""no"",""poutcome"":""other"",""martial"":""married"",""duration"":369,""previous"":0,""age"":54,""month"":""feb"",""loan"":""no"",""job"":""retired"",""pdays"":-1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:05:56.979302 UTC,5486165630088721287,"[{""education"":""secondary"",""job"":""student"",""duration"":794,""balance"":29125,""campaign"":1,""martial"":""single"",""default"":""no"",""poutcome"":""other"",""previous"":0,""month"":""jun"",""age"":68,""contact"":""telephone"",""housing"":""no"",""pdays"":-1,""day"":27,""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:01.251909 UTC,8083629259900664385,"[{""default"":""no"",""poutcome"":""other"",""martial"":""divorced"",""campaign"":1,""housing"":""no"",""pdays"":-1,""balance"":51527,""day"":22,""age"":38,""education"":""secondary"",""job"":""management"",""contact"":""telephone"",""duration"":554,""month"":""dec"",""loan"":""yes"",""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:05.208695 UTC,3054257556003410869,"[{""default"":""yes"",""job"":""retired"",""contact"":""unknown"",""day"":17,""month"":""jan"",""martial"":""divorced"",""pdays"":-1,""education"":""unknown"",""balance"":59207,""campaign"":1,""loan"":""yes"",""poutcome"":""success"",""previous"":0,""duration"":791,""age"":92,""housing"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:09.172679 UTC,2684454047854579512,"[{""campaign"":1,""poutcome"":""other"",""martial"":""single"",""education"":""unknown"",""age"":52,""housing"":""yes"",""day"":6,""duration"":176,""month"":""jan"",""default"":""yes"",""previous"":0,""balance"":95261,""loan"":""yes"",""contact"":""unknown"",""pdays"":-1,""job"":""retired""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:13.326866 UTC,7016647290194945962,"[{""pdays"":-1,""default"":""yes"",""martial"":""married"",""job"":""admin."",""education"":""primary"",""month"":""feb"",""age"":57,""campaign"":1,""day"":5,""loan"":""yes"",""previous"":0,""contact"":""cellular"",""housing"":""yes"",""balance"":89732,""duration"":544,""poutcome"":""other""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:17.247833 UTC,5655463945949360963,"[{""balance"":90901,""housing"":""yes"",""previous"":0,""month"":""jan"",""age"":25,""pdays"":-1,""contact"":""unknown"",""duration"":923,""education"":""unknown"",""loan"":""no"",""martial"":""divorced"",""day"":2,""poutcome"":""other"",""campaign"":1,""job"":""self-employed"",""default"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:21.264761 UTC,7540761331652955253,"[{""duration"":559,""housing"":""yes"",""balance"":54016,""job"":""housemaid"",""loan"":""yes"",""campaign"":1,""contact"":""telephone"",""martial"":""divorced"",""education"":""primary"",""age"":20,""month"":""nov"",""default"":""no"",""day"":31,""previous"":0,""pdays"":-1,""poutcome"":""success""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:25.468942 UTC,480270233618501356,"[{""default"":""no"",""poutcome"":""failure"",""education"":""primary"",""campaign"":1,""housing"":""yes"",""duration"":826,""previous"":0,""martial"":""single"",""loan"":""yes"",""job"":""management"",""day"":20,""contact"":""cellular"",""balance"":93213,""pdays"":-1,""month"":""sep"",""age"":51}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:30.689502 UTC,8043552323095519144,"[{""poutcome"":""other"",""duration"":212,""default"":""no"",""month"":""jul"",""previous"":0,""contact"":""cellular"",""day"":27,""martial"":""divorced"",""job"":""unknown"",""education"":""tertiary"",""loan"":""yes"",""age"":66,""campaign"":1,""pdays"":-1,""balance"":56566,""housing"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:34.840886 UTC,5017847556887935711,"[{""default"":""no"",""housing"":""no"",""poutcome"":""failure"",""job"":""student"",""duration"":575,""loan"":""yes"",""contact"":""unknown"",""age"":45,""month"":""nov"",""pdays"":-1,""campaign"":1,""previous"":0,""martial"":""single"",""balance"":26823,""day"":5,""education"":""tertiary""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:38.882500 UTC,7471442502460373144,"[{""contact"":""telephone"",""loan"":""no"",""pdays"":-1,""default"":""no"",""martial"":""divorced"",""duration"":575,""housing"":""no"",""job"":""student"",""balance"":87580,""previous"":0,""poutcome"":""success"",""month"":""may"",""age"":68,""campaign"":1,""education"":""tertiary"",""day"":4}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:42.845059 UTC,1958383903931768910,"[{""balance"":88704,""month"":""may"",""previous"":0,""day"":3,""pdays"":-1,""job"":""technician"",""default"":""yes"",""contact"":""unknown"",""loan"":""yes"",""poutcome"":""success"",""housing"":""no"",""campaign"":1,""education"":""tertiary"",""age"":58,""duration"":665,""martial"":""single""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:46.825500 UTC,5505052851499697682,"[{""campaign"":1,""poutcome"":""unknown"",""age"":18,""previous"":0,""education"":""unknown"",""duration"":952,""pdays"":-1,""loan"":""yes"",""housing"":""yes"",""job"":""retired"",""day"":4,""balance"":75241,""month"":""feb"",""martial"":""married"",""default"":""no"",""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:50.851658 UTC,694095708416119841,"[{""education"":""secondary"",""martial"":""single"",""duration"":274,""job"":""student"",""default"":""no"",""campaign"":1,""age"":30,""poutcome"":""success"",""month"":""jan"",""contact"":""telephone"",""housing"":""no"",""pdays"":-1,""balance"":5075,""loan"":""yes"",""previous"":0,""day"":11}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:54.789323 UTC,3161688334771356869,"[{""campaign"":1,""contact"":""telephone"",""balance"":66872,""loan"":""no"",""age"":49,""default"":""yes"",""poutcome"":""failure"",""martial"":""divorced"",""housing"":""no"",""day"":15,""month"":""mar"",""job"":""student"",""pdays"":-1,""duration"":390,""education"":""secondary"",""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:06:58.759312 UTC,8382381084095919739,"[{""pdays"":-1,""day"":14,""default"":""no"",""campaign"":1,""education"":""primary"",""loan"":""yes"",""balance"":77885,""contact"":""cellular"",""job"":""unknown"",""housing"":""yes"",""previous"":0,""month"":""sep"",""age"":85,""martial"":""divorced"",""duration"":777,""poutcome"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:07:02.796529 UTC,8783574189277908984,"[{""balance"":50211,""housing"":""yes"",""previous"":0,""job"":""services"",""pdays"":-1,""poutcome"":""failure"",""duration"":812,""month"":""apr"",""default"":""yes"",""martial"":""married"",""loan"":""no"",""age"":60,""campaign"":1,""education"":""secondary"",""day"":19,""contact"":""telephone""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:07:06.770146 UTC,7133687933260987653,"[{""balance"":72929,""contact"":""telephone"",""month"":""nov"",""campaign"":1,""job"":""blue-collar"",""housing"":""yes"",""pdays"":-1,""day"":5,""previous"":0,""default"":""yes"",""martial"":""divorced"",""age"":22,""loan"":""no"",""duration"":608,""poutcome"":""other"",""education"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:07:10.703200 UTC,8225657948358152675,"[{""poutcome"":""success"",""housing"":""yes"",""pdays"":-1,""balance"":83440,""previous"":0,""day"":14,""duration"":254,""loan"":""yes"",""campaign"":1,""martial"":""single"",""month"":""dec"",""education"":""secondary"",""age"":77,""job"":""services"",""default"":""no"",""contact"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:07:14.727640 UTC,2749760648938116073,"[{""housing"":""yes"",""loan"":""no"",""month"":""oct"",""education"":""secondary"",""day"":27,""contact"":""cellular"",""previous"":0,""martial"":""single"",""default"":""no"",""age"":50,""poutcome"":""success"",""campaign"":1,""duration"":780,""balance"":14826,""job"":""unemployed"",""pdays"":-1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:07:18.708089 UTC,2257024241338244031,"[{""month"":""aug"",""previous"":0,""default"":""yes"",""day"":12,""education"":""secondary"",""contact"":""cellular"",""martial"":""married"",""pdays"":-1,""poutcome"":""success"",""job"":""unemployed"",""campaign"":1,""balance"":90558,""loan"":""yes"",""age"":73,""housing"":""no"",""duration"":517}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:07:22.771878 UTC,5740049259015887505,"[{""campaign"":1,""day"":27,""pdays"":-1,""default"":""yes"",""housing"":""yes"",""job"":""management"",""age"":39,""education"":""tertiary"",""poutcome"":""failure"",""month"":""oct"",""loan"":""yes"",""duration"":301,""martial"":""married"",""balance"":44504,""previous"":0,""contact"":""cellular""}]","[""no""]"
