Annual Turnover,City,Restaurant Location,Opening Day of Restaurant,Facebook Popularity Quotient,Endorsed By,Instagram Popularity Quotient,Fire Audit,Situated in a Multi Complex,Dedicated Parking,Open Sitting Available,Resturant Tier,Restaurant Type,Restaurant Theme,Restaurant Zomato Rating,Restaurant City Tier,Order Wait Time,Staff Responsivness,Value for Money,Hygiene Rating,Food Rating,Overall Restaurant Rating,Live Music Rating,Comedy Gigs Rating,Value Deals Rating,Ambience,Lively,Service,Comfortablility,Privacy,Cuisine1,Cuisine2
20000000,15,1,733615,81.6,1,57.8,1,1,1,1,2.0,0,16,2,0,3,4,3,4,7,6.0,4.0,2.0,4.0,2.0,5,1,6,5,10,9
27000000,0,1,733806,72.0,2,57.0,0,0,1,1,2.0,0,0,2,0,3,4,4,4,7,6.0,2.0,3.0,4.0,6.0,5,3,2,5,1,4
16000000,133,1,733981,83.0,2,63.0,1,1,1,1,2.0,0,0,2,0,1,4,4,5,9,7.0,3.0,3.0,3.0,7.0,6,5,0,7,2,16
53000000,41,0,733007,77.7,1,85.3,1,1,1,0,2.0,0,0,4,1,9,4,4,5,7,10.0,4.0,3.0,4.0,4.0,4,3,3,4,3,11
31000000,133,1,733663,68.0,2,70.16,1,1,0,1,2.0,0,2,2,0,3,4,4,4,8,9.0,5.0,3.0,4.0,5.0,6,2,4,5,14,18
30000000,15,1,732821,80.0,2,70.0,1,1,0,1,1.0,0,2,1,0,9,5,6,5,6,9.0,5.0,3.0,4.0,4.0,7,3,4,7,1,4
30000000,115,0,734056,87.69,1,83.67,1,0,1,1,2.0,0,16,2,1,3,5,5,5,5,10.0,4.0,3.0,3.0,7.0,7,7,6,7,2,18
14000000,133,1,734391,60.0,1,64.0,1,1,1,1,2.0,0,16,3,0,8,3,4,2,8,6.0,4.0,2.0,4.0,7.0,6,6,3,5,8,13
44000000,63,0,733373,83.16,2,77.0,1,1,1,0,1.0,3,13,5,0,6,5,5,6,7,7.0,4.0,3.0,4.0,8.0,5,3,2,6,7,20
40000000,15,0,733230,91.0,1,83.0,0,1,1,1,2.0,0,2,3,0,5,5,5,3,10,10.0,4.0,3.0,4.0,5.0,3,1,6,5,2,18
32500000,143,1,734710,71.32,1,75.69,1,1,1,1,2.0,0,23,3,1,10,4,4,4,10,8.0,4.0,3.0,4.0,8.0,7,7,7,7,2,18
22000000,131,1,733980,73.6,2,61.2,1,1,0,1,2.0,0,13,2,0,4,4,4,4,5,7.0,4.0,2.0,4.0,7.0,7,5,2,6,9,20
40000000,63,1,733443,77.8,2,75.9,1,1,1,1,2.0,0,2,2,0,9,6,4,6,6,10.0,4.0,3.0,4.0,7.0,7,6,3,6,9,20
10500000,0,1,735208,61.6,1,79.0,1,0,1,0,2.0,0,2,3,0,2,4,5,4,6,9.0,3.0,3.0,5.0,6.0,8,5,5,7,6,23
32000000,15,1,734014,61.8,1,55.02,1,1,1,1,2.0,0,2,3,0,9,4,4,5,5,7.0,4.0,3.0,3.0,6.0,6,4,2,7,2,18
38000000,143,0,733379,85.06,1,77.5,1,0,0,1,2.0,0,0,2,0,8,4,4,4,10,10.0,4.0,3.0,4.0,10.0,8,1,0,9,10,9
30000000,0,1,734458,91.71,2,88.83,0,1,1,0,2.0,0,16,3,0,4,5,5,8,6,8.0,5.0,3.0,2.0,9.0,9,6,2,8,6,17
32000000,166,1,732221,76.0,2,78.0,1,1,1,1,2.0,0,23,2,0,7,5,4,5,6,9.0,3.0,3.0,4.0,3.0,4,5,5,4,6,17
20500000,143,1,733846,75.46,1,75.5,0,1,1,1,2.0,0,24,2,0,7,3,4,5,7,9.0,4.0,4.0,4.0,8.0,5,6,3,7,6,6
37500000,72,0,733431,90.6,1,92.3,1,1,0,1,2.0,0,16,3,1,2,6,5,6,8,6.0,4.0,2.0,4.0,7.0,8,3,3,8,2,18
32000000,120,1,733850,87.0,2,66.0,1,1,0,1,2.0,0,2,2,0,10,7,4,5,7,9.0,4.0,3.0,5.0,4.0,8,7,0,6,2,18
21000000,59,1,734838,74.8,2,63.4,1,1,1,1,2.0,0,24,2,0,6,5,4,4,8,6.0,3.0,2.0,4.0,6.0,6,5,8,7,5,19
37500000,72,0,734199,69.0,2,72.2,0,1,1,1,2.0,0,2,2,1,8,3,5,4,8,10.0,4.0,3.0,4.0,8.0,7,4,1,8,2,18
22500000,133,0,734086,72.2,2,67.2,1,1,0,1,2.0,0,0,3,0,10,4,5,3,9,8.0,3.0,3.0,4.0,7.0,5,1,2,6,6,23
35000000,137,1,732168,67.4,2,62.3,1,1,0,1,2.0,0,16,2,0,9,4,4,4,10,6.0,4.0,2.0,4.0,5.0,7,1,6,9,1,4
22000000,143,1,731904,77.4,1,72.48,0,0,1,1,2.0,0,0,1,1,6,4,4,4,9,9.0,5.0,3.0,4.0,5.0,5,3,2,7,7,20
10500000,75,0,733875,84.4,1,79.8,1,1,1,1,2.0,0,16,3,0,7,4,5,4,10,9.0,4.0,3.0,4.0,7.0,7,4,4,7,4,17
36000000,63,1,733486,75.6,2,59.2,1,1,1,1,2.0,0,16,2,0,10,5,4,6,7,8.0,4.0,3.0,4.0,6.0,8,6,0,7,6,17
39500000,164,1,732165,79.6,1,72.8,1,1,1,1,2.0,0,23,3,0,1,4,5,6,10,9.0,3.0,3.0,4.0,6.0,7,7,3,7,2,18
34500000,0,1,733396,80.8,2,77.4,0,1,1,1,2.0,0,2,2,1,5,4,5,5,7,9.0,5.0,3.0,4.0,7.0,7,4,3,6,9,20
40000000,96,1,731980,91.0,1,73.0,1,0,1,1,2.0,2,2,4,0,2,5,4,4,8,9.0,5.0,3.0,4.0,8.0,9,4,0,8,9,20
31500000,0,1,734123,82.5,2,85.0,1,1,1,1,2.0,0,0,3,1,10,5,4,5,6,10.0,4.0,3.0,4.0,7.0,3,3,5,8,3,11
18000000,133,1,733845,75.0,2,60.13,1,1,1,1,2.0,0,16,2,0,7,5,4,3,8,10.0,4.0,3.0,4.0,10.0,7,5,4,8,2,16
20000000,15,1,733815,79.2,1,59.0,1,0,1,1,2.0,3,2,3,1,2,3,5,3,8,8.0,4.0,3.0,4.0,9.0,8,4,5,8,4,17
24000000,115,1,732809,65.0,1,50.0,1,1,1,0,2.0,0,16,2,1,6,4,3,3,8,8.0,1.0,3.0,4.0,7.0,8,6,5,8,10,9
22500000,38,1,733652,77.0,1,81.1,1,1,1,0,2.0,0,16,3,1,9,4,5,6,10,9.0,4.0,1.0,4.0,4.0,6,4,5,2,1,4
30000000,115,0,733227,69.0,1,69.83,1,1,1,1,2.0,0,9,2,0,2,3,4,4,6,8.0,4.0,3.0,4.0,6.0,5,8,1,7,3,24
50000000,72,1,733428,90.3,1,94.3,1,1,1,0,2.0,0,16,3,1,5,3,3,5,5,9.0,3.0,4.0,4.0,10.0,8,8,2,9,1,4
28000000,114,0,733319,79.0,2,74.6,1,1,1,1,2.0,0,2,3,0,6,5,4,5,10,8.0,4.0,3.0,4.0,4.0,4,4,6,2,7,20
35500000,115,1,734111,86.15,1,83.33,1,0,1,1,2.0,0,2,3,0,5,6,4,8,7,9.0,5.0,3.0,4.0,4.0,4,6,4,1,10,9
34500000,15,1,733792,64.7,2,61.0,1,0,0,1,2.0,0,16,3,0,2,5,4,4,5,7.0,3.0,2.0,4.0,6.0,9,5,0,10,6,17
42000000,143,1,734042,74.0,1,72.6,1,1,1,0,2.0,0,2,4,0,4,6,4,5,9,7.0,5.0,3.0,3.0,7.0,7,8,1,8,2,18
21500000,133,1,733861,80.0,2,63.4,1,1,1,1,2.0,0,2,2,0,7,5,4,3,5,10.0,4.0,3.0,4.0,7.0,4,4,4,7,2,18
102500000,15,0,734834,85.0,1,70.0,1,1,1,1,2.0,0,2,3,0,7,3,3,2,7,7.0,1.0,3.0,3.0,4.0,3,3,5,1,11,21
48000000,115,0,734125,85.0,0,88.0,1,1,1,1,2.0,0,0,4,0,9,4,4,6,9,10.0,4.0,3.0,4.0,3.0,2,0,4,6,1,4
45000000,72,0,733656,85.6,1,89.8,1,1,1,1,2.0,0,0,3,1,7,4,4,4,8,9.0,6.0,3.0,4.0,4.0,6,3,4,5,1,4
10000000,0,0,734083,79.0,1,81.3,1,0,1,1,2.0,0,2,3,0,8,5,4,5,6,10.0,4.0,3.0,4.0,9.0,6,1,3,9,7,20
77500000,72,1,733287,69.7,2,82.02,1,1,1,1,2.0,0,16,3,0,6,6,4,5,6,9.0,4.0,4.0,4.0,5.0,8,4,2,8,3,11
25000000,0,1,734017,75.0,2,60.0,1,1,1,1,2.0,0,16,1,1,2,6,5,6,8,10.0,4.0,3.0,4.0,7.0,10,6,3,7,1,4
35000000,143,1,732999,81.0,2,71.0,1,1,0,1,2.0,0,2,2,0,6,5,5,5,6,9.0,5.0,3.0,4.0,7.0,7,2,3,7,9,20
45000000,38,1,733272,90.6,1,91.3,1,0,1,1,2.0,0,2,3,0,7,4,4,5,10,8.0,4.0,3.0,4.0,8.0,8,5,5,6,2,16
47000000,115,1,733372,82.33,1,76.89,1,0,1,0,2.0,0,0,1,1,10,5,6,6,7,9.0,5.0,3.0,4.0,6.0,8,4,2,3,7,20
30000000,133,1,734597,88.0,2,82.0,1,1,1,1,2.0,0,32,2,0,5,4,5,4,10,10.0,4.0,3.0,4.0,6.0,6,4,5,4,2,18
31500000,72,1,733928,72.0,2,68.4,1,1,1,1,2.0,0,0,2,0,10,6,4,6,10,9.0,6.0,3.0,6.0,6.0,6,4,0,7,2,18
18000000,0,1,734235,58.83,1,66.0,0,1,1,1,2.0,2,2,3,0,5,4,5,3,7,6.0,5.0,3.0,2.0,6.0,7,2,7,4,7,20
28000000,15,1,733531,75.36,1,60.16,0,1,1,1,2.0,0,16,1,0,8,3,4,3,10,7.0,4.0,3.0,4.0,5.0,7,6,2,7,1,4
29000000,185,1,733585,80.2,1,91.9,1,1,1,1,2.0,0,0,2,0,5,4,4,4,8,9.0,5.0,3.0,4.0,10.0,7,4,2,7,13,10
21000000,78,0,734612,71.0,1,64.0,1,1,1,1,2.0,0,0,3,1,6,4,4,5,6,7.0,3.0,3.0,3.0,9.0,7,6,2,7,2,16
30500000,98,1,732968,67.0,1,73.0,1,0,0,1,2.0,0,2,3,0,10,4,4,6,8,7.0,3.0,3.0,4.0,9.0,8,6,4,9,9,20
24000000,72,1,734352,86.6,1,78.4,0,1,1,1,2.0,0,2,2,1,5,3,4,5,10,6.0,2.0,3.0,2.0,6.0,8,3,5,9,6,23
49000000,115,1,733745,79.8,2,81.2,1,1,1,1,2.0,0,2,4,0,3,5,5,6,8,9.0,5.0,3.0,4.0,5.0,7,1,4,6,2,18
64500000,110,1,733192,86.6,1,77.6,1,1,1,1,2.0,0,2,2,0,5,6,5,5,5,9.0,5.0,3.0,4.0,5.0,8,5,2,6,3,24
9500000,0,1,733891,82.0,1,87.0,1,1,1,1,2.0,0,0,3,1,3,6,6,5,7,10.0,4.0,3.0,4.0,10.0,10,8,0,7,8,13
18000000,15,0,733244,79.28,1,69.33,1,1,0,1,2.0,0,2,2,1,8,4,5,4,6,8.0,4.0,3.0,4.0,9.0,8,6,5,10,2,18
52500000,126,1,733771,74.0,2,64.0,1,0,1,1,2.0,0,2,3,0,9,5,5,5,7,7.0,4.0,3.0,3.0,8.0,7,6,4,9,7,20
50000000,78,1,732780,80.6,1,77.6,1,0,1,1,2.0,0,16,2,1,5,5,4,4,6,8.0,4.0,3.0,4.0,6.0,7,7,6,7,8,13
17000000,45,1,733951,61.6,2,61.2,1,1,1,1,2.0,0,2,2,0,2,4,4,4,10,9.0,3.0,3.0,4.0,9.0,6,9,4,8,14,18
22500000,77,1,734710,90.3,1,94.2,1,0,1,1,2.0,0,23,3,0,2,5,4,4,8,10.0,1.0,3.0,4.0,6.0,4,5,5,6,1,4
30000000,143,0,734430,85.2,2,80.2,1,1,1,1,2.0,0,24,4,0,5,5,4,5,6,10.0,3.0,3.0,4.0,7.0,9,7,0,6,2,18
21500000,133,1,734693,70.0,1,76.0,0,1,1,1,2.0,0,2,2,0,4,3,4,3,8,7.0,3.0,3.0,3.0,9.0,10,8,1,8,10,9
31000000,15,0,734191,83.0,1,87.5,1,1,1,1,2.0,0,0,4,1,10,4,5,4,10,10.0,3.0,3.0,4.0,6.0,6,6,0,6,2,18
20000000,63,0,734461,77.4,2,74.8,1,1,1,0,2.0,0,0,3,1,7,3,5,4,9,8.0,4.0,3.0,3.0,8.0,9,5,4,8,10,9
18500000,72,1,734730,76.5,1,74.5,1,1,1,0,2.0,0,16,2,0,4,4,5,4,9,10.0,3.0,3.0,4.0,7.0,7,5,3,7,3,11
24500000,59,1,733138,66.67,1,76.0,1,0,1,1,2.0,0,16,3,0,5,7,5,5,5,9.0,4.0,3.0,4.0,7.0,6,2,1,2,4,17
35000000,63,0,733768,80.0,2,82.4,1,1,1,1,2.0,0,0,3,0,5,4,4,6,5,8.0,3.0,3.0,4.0,3.0,5,6,5,7,2,18
10500000,15,1,732824,55.0,1,46.0,0,1,1,1,2.0,2,2,2,1,7,5,3,2,7,8.0,4.0,3.0,4.0,7.0,5,3,5,7,1,4
30000000,115,1,733520,67.2,1,74.88,1,0,1,1,2.0,0,13,2,1,3,3,4,3,10,7.0,4.0,3.0,4.0,5.0,4,3,6,8,10,9
42000000,115,1,733632,79.8,2,78.2,1,0,1,1,2.0,0,16,2,0,7,4,6,4,7,7.0,4.0,2.0,4.0,5.0,6,3,2,5,2,16
32500000,72,1,733128,78.8,1,68.33,1,1,1,0,2.0,0,2,2,0,1,5,4,3,9,9.0,5.0,3.0,4.0,5.0,6,6,2,4,2,18
30500000,15,1,733720,88.8,2,84.67,0,1,1,1,2.0,0,16,3,1,1,6,6,6,8,9.0,5.0,5.0,4.0,6.0,9,5,6,9,6,17
25000000,143,1,733895,77.0,2,65.0,1,1,1,0,2.0,0,0,1,1,5,7,5,6,9,10.0,4.0,3.0,4.0,3.0,5,2,3,5,10,9
30000000,133,0,734472,84.2,2,87.2,1,0,1,1,1.0,0,16,3,0,6,6,4,5,5,7.0,4.0,2.0,4.0,5.0,8,7,0,7,3,11
35000000,143,0,733271,85.06,1,76.5,1,1,1,1,1.0,3,5,4,1,5,6,6,6,10,9.0,4.0,5.0,4.0,3.0,4,2,1,6,2,18
35000000,38,1,733604,89.0,1,91.0,1,1,1,1,2.0,0,2,4,1,7,5,5,4,8,9.0,5.0,3.0,4.0,5.0,7,6,3,4,2,18
30000000,143,0,734187,73.0,2,60.0,1,0,1,1,2.0,0,16,3,0,4,4,4,2,10,9.0,4.0,5.0,2.0,6.0,7,5,5,5,2,18
34000000,38,1,733799,88.5,2,81.6,1,1,1,1,2.0,0,2,3,0,8,4,5,8,5,9.0,5.0,3.0,4.0,8.0,7,4,0,4,9,20
14500000,15,1,732732,80.88,1,66.3,1,1,1,1,2.0,3,22,5,0,8,5,5,4,9,9.0,4.0,3.0,4.0,8.0,9,5,1,8,12,22
20000000,72,1,734113,87.2,2,70.6,1,0,1,0,2.0,0,9,3,0,1,6,5,7,10,10.0,3.0,3.0,4.0,6.0,7,8,6,6,2,18
28500000,131,1,733715,82.0,2,76.0,1,1,1,1,2.0,0,2,2,0,4,7,6,5,6,9.0,5.0,3.0,4.0,9.0,7,4,2,7,7,20
130000000,8,1,732073,72.5,1,58.6,1,1,1,1,2.0,0,13,4,0,9,5,3,7,7,9.0,4.0,4.0,4.0,5.0,8,2,2,7,6,23
32000000,180,1,732049,65.8,2,67.6,1,1,1,0,2.0,2,2,2,0,8,4,4,5,7,10.0,4.0,3.0,4.0,5.0,6,5,4,7,10,9
16000000,30,0,733972,88.88,1,71.0,1,1,0,0,2.0,0,16,4,0,10,3,4,4,8,9.0,4.0,4.0,4.0,9.0,9,3,0,7,6,23
34000000,0,1,733619,73.5,1,71.8,0,1,1,1,2.0,0,0,4,1,6,5,6,6,7,9.0,7.0,3.0,6.0,9.0,9,6,4,9,12,22
32500000,143,1,734022,71.4,2,60.4,0,1,1,1,2.0,0,16,3,1,2,6,5,5,9,7.0,3.0,2.0,4.0,4.0,5,6,3,6,14,18
21000000,78,1,734160,76.0,1,64.0,0,0,1,1,2.0,0,2,2,0,3,4,4,3,5,10.0,4.0,3.0,4.0,8.0,7,5,4,9,10,9
31500000,15,1,734402,77.8,2,77.0,1,1,1,1,2.0,0,16,2,0,8,5,3,4,9,8.0,3.0,3.0,4.0,6.0,8,2,4,2,2,18
48000000,63,1,733169,65.2,2,62.2,1,1,1,1,2.0,0,0,3,0,2,4,6,6,9,9.0,6.0,3.0,4.0,9.0,7,7,3,6,2,18
350000000,143,0,733621,76.8,1,85.36,1,1,1,1,2.0,0,2,2,0,6,4,5,3,9,9.0,6.0,3.0,4.0,7.0,7,4,3,8,10,9
32500000,15,1,734373,96.0,2,87.0,1,1,1,1,2.0,0,0,3,0,3,6,5,6,5,9.0,6.0,3.0,4.0,6.0,9,6,4,8,2,18
7000000,38,1,734500,89.0,1,80.0,1,1,0,1,2.0,0,16,3,0,3,2,4,2,5,6.0,4.0,1.0,4.0,5.0,5,2,4,8,14,18
30000000,96,1,732574,74.4,2,70.6,1,1,1,1,2.0,0,16,2,1,6,6,4,5,5,10.0,4.0,3.0,4.0,7.0,6,3,4,7,3,11
19000000,38,1,733893,75.0,2,79.0,0,1,0,1,2.0,0,16,3,0,5,6,5,1,5,10.0,4.0,3.0,4.0,2.0,6,3,5,5,3,11
91000000,15,1,733762,61.2,2,50.0,1,1,1,1,2.0,0,16,2,1,4,5,5,5,8,10.0,4.0,3.0,4.0,9.0,8,7,3,5,3,11
30000000,133,0,732555,65.0,2,60.0,1,1,1,0,2.0,0,2,2,0,9,4,4,3,10,8.0,3.0,3.0,4.0,8.0,7,6,1,7,3,11
10000000,0,0,733476,75.4,2,68.7,1,0,0,1,2.0,0,0,2,1,3,5,4,4,10,10.0,4.0,3.0,4.0,6.0,8,4,6,7,7,20
57000000,9,1,733042,84.2,1,87.4,1,1,0,1,2.0,0,16,3,0,2,3,4,2,8,7.0,4.0,2.0,4.0,8.0,8,6,2,6,6,17
18000000,88,1,733049,66.5,2,65.5,1,1,1,0,2.0,3,28,0,0,8,4,4,5,5,9.0,4.0,3.0,4.0,8.0,6,2,4,4,10,9
31000000,38,0,733648,81.4,2,79.6,0,1,0,0,2.0,0,16,3,1,9,5,5,5,8,9.0,4.0,3.0,4.0,7.0,7,3,0,7,2,18
12000000,131,1,733395,68.66,1,61.8,1,1,1,1,2.0,0,2,2,0,1,4,3,4,9,8.0,4.0,3.0,3.0,7.0,9,6,7,9,2,18
35000000,15,1,733904,79.0,1,55.54,1,1,1,1,2.0,0,2,3,1,10,4,5,5,6,9.0,5.0,3.0,4.0,6.0,6,4,3,5,6,17
33500000,0,1,734325,86.7,1,90.2,1,1,1,1,2.0,0,16,4,1,6,6,6,5,9,7.0,4.0,2.0,4.0,5.0,6,4,7,7,2,18
44500000,0,1,731918,63.2,1,68.89,0,1,1,1,2.0,2,2,3,0,4,4,5,5,7,9.0,5.0,3.0,4.0,7.0,6,4,1,6,7,20
38500000,96,1,733156,93.6,1,74.0,1,1,0,0,2.0,2,2,2,0,4,6,4,3,7,10.0,4.0,3.0,4.0,8.0,9,8,2,8,14,18
18000000,131,1,734388,62.2,1,68.2,0,1,1,1,2.0,0,16,2,0,4,5,4,3,5,10.0,4.0,3.0,4.0,7.0,8,6,5,6,3,11
30000000,131,1,734857,68.2,1,67.4,1,1,1,1,2.0,0,2,2,0,3,4,4,3,8,7.0,2.0,3.0,3.0,8.0,7,6,7,6,2,16
44000000,98,1,733754,84.4,1,84.4,1,1,0,1,2.0,0,23,4,0,9,5,4,5,7,9.0,4.0,3.0,4.0,10.0,7,3,0,5,10,17
42500000,15,1,733954,76.0,2,79.0,1,1,1,1,2.0,0,2,2,0,7,5,6,6,9,9.0,4.0,3.0,5.0,6.0,9,8,5,9,15,25
18000000,45,1,733891,77.85,1,64.8,1,1,1,1,2.0,0,16,2,0,4,4,4,5,5,10.0,4.0,3.0,4.0,8.0,7,3,7,8,5,19
19500000,15,1,734150,73.0,1,66.0,1,0,0,1,2.0,0,2,3,0,2,3,5,3,9,7.0,2.0,3.0,3.0,10.0,8,5,0,7,7,20
32500000,143,0,733499,78.0,1,82.0,0,0,1,1,2.0,0,2,3,0,4,5,5,4,9,10.0,4.0,3.0,4.0,6.0,8,6,1,6,9,20
45000000,15,1,733974,83.3,1,82.3,1,1,1,1,2.0,0,16,3,1,8,6,5,5,10,8.0,4.0,3.0,4.0,6.0,5,5,0,3,3,24
28000000,63,1,733598,66.6,2,58.2,0,1,0,0,2.0,0,2,2,0,6,4,5,4,8,9.0,5.0,3.0,4.0,6.0,7,6,5,9,10,9
47500000,15,1,733527,72.0,1,68.0,1,1,1,1,2.0,0,0,2,0,10,4,3,3,7,10.0,4.0,3.0,4.0,9.0,9,4,4,7,8,13
25000000,131,1,734102,83.0,2,76.0,1,1,0,1,2.0,0,2,2,0,1,5,3,4,6,7.0,1.0,3.0,3.0,5.0,8,7,2,9,7,20
24000000,44,1,733555,69.0,1,66.0,1,0,1,1,2.0,2,2,3,0,8,4,5,5,5,6.0,5.0,3.0,2.0,7.0,9,7,2,7,7,20
20000000,133,0,733659,56.78,1,48.34,0,0,1,1,2.0,0,0,2,0,8,3,4,5,10,6.0,3.0,3.0,4.0,5.0,7,4,1,8,7,20
18000000,29,1,733831,78.4,1,81.5,0,1,1,0,2.0,0,16,3,0,3,3,4,4,7,8.0,4.0,3.0,4.0,6.0,8,5,7,6,8,13
12000000,30,1,733995,73.0,1,54.2,1,1,0,1,2.0,0,2,2,0,2,4,4,5,7,8.0,4.0,3.0,3.0,7.0,9,6,4,8,7,20
10000000,15,1,732739,83.04,1,72.6,0,1,1,1,2.0,3,16,2,0,1,5,3,3,10,7.0,4.0,3.0,4.0,9.0,8,4,5,8,5,19
36000000,72,1,734004,91.0,1,92.7,1,1,1,1,2.0,0,16,3,1,7,4,5,5,7,10.0,4.0,3.0,4.0,9.0,10,5,4,6,2,18
25500000,129,1,733666,71.1,1,71.01,1,1,1,1,2.0,0,23,2,0,6,4,4,5,6,10.0,4.0,3.0,4.0,7.0,7,5,4,7,7,20
30000000,72,1,734291,90.6,1,94.3,1,1,0,1,2.0,0,16,4,0,6,5,4,6,10,8.0,4.0,3.0,4.0,8.0,8,6,0,8,1,4
20000000,143,1,733756,76.53,1,85.0,0,1,1,1,2.0,0,24,1,1,2,3,3,3,6,7.0,4.0,2.0,4.0,8.0,6,5,5,5,6,6
33500000,38,1,734478,86.4,2,82.8,1,1,1,1,2.0,0,9,3,0,9,5,5,5,8,10.0,3.0,3.0,4.0,8.0,8,6,3,9,9,20
35000000,72,0,733612,87.0,1,91.0,0,0,0,1,2.0,0,16,3,1,9,6,6,5,7,10.0,3.0,3.0,4.0,8.0,9,7,0,8,6,23
40000000,0,1,733202,78.8,2,53.8,0,1,1,0,2.0,0,2,2,0,10,5,4,5,5,7.0,3.0,3.0,4.0,7.0,8,6,3,5,12,22
30000000,105,1,733994,59.0,2,60.0,1,1,1,1,2.0,0,2,2,0,2,4,6,5,7,10.0,4.0,3.0,4.0,4.0,5,1,2,1,3,24
35000000,15,1,734665,74.83,1,74.05,1,0,1,0,2.0,0,2,2,0,2,3,5,5,10,10.0,3.0,3.0,4.0,7.0,5,8,2,8,5,19
13000000,38,1,734166,80.0,1,79.0,1,1,1,1,2.0,0,2,3,0,2,4,3,3,6,6.0,3.0,3.0,2.0,4.0,8,7,5,5,3,24
31500000,15,0,733849,91.0,1,86.0,1,1,1,1,2.0,0,0,4,0,6,4,5,4,5,8.0,4.0,3.0,4.0,4.0,8,6,5,8,3,24
10500000,186,1,734357,84.0,1,89.5,1,1,0,0,2.0,0,23,3,0,6,5,4,4,10,10.0,3.0,3.0,4.0,9.0,9,5,0,7,10,17
43500000,143,1,733164,59.3,1,60.4,1,1,1,1,2.0,0,2,2,0,5,4,6,4,8,10.0,4.0,3.0,4.0,9.0,8,7,4,6,2,18
12000000,0,0,733154,73.2,2,59.0,1,1,1,1,2.0,0,2,2,0,3,5,5,5,7,9.0,5.0,3.0,4.0,8.0,4,2,1,6,6,17
42000000,133,1,734225,78.6,2,70.2,1,1,1,0,2.0,0,2,3,0,2,4,5,5,9,8.0,4.0,3.0,4.0,6.0,5,6,2,5,1,4
18000000,0,1,734114,82.4,2,72.4,1,0,1,1,2.0,0,16,3,0,8,5,4,6,8,6.0,4.0,1.0,4.0,4.0,5,3,5,6,3,11
36000000,0,1,733318,86.33,1,86.8,1,1,1,1,2.0,0,2,2,1,8,4,4,5,6,9.0,5.0,3.0,4.0,6.0,3,6,6,5,2,18
19500000,0,1,732123,64.83,1,56.6,1,1,1,1,2.0,0,16,2,0,9,4,4,6,7,8.0,2.0,3.0,4.0,7.0,8,6,4,7,8,13
12000000,98,1,733430,72.1,1,77.2,1,1,1,1,2.0,0,0,2,1,2,4,5,4,10,8.0,4.0,3.0,3.0,9.0,8,6,1,9,6,23
35000000,143,1,733691,88.0,2,77.2,1,0,1,1,2.0,0,24,2,0,7,5,6,6,8,6.0,4.0,2.0,4.0,7.0,8,7,4,7,2,18
32000000,143,1,734088,83.3,2,81.0,0,1,1,1,2.0,0,16,3,0,5,7,5,6,8,8.0,4.0,3.0,4.0,6.0,7,5,2,5,5,19
28000000,15,1,734148,61.1,1,60.0,1,1,1,0,2.0,0,0,2,0,5,3,4,1,8,8.0,3.0,3.0,4.0,7.0,6,5,3,5,1,4
25500000,173,1,733953,82.0,1,91.9,1,0,1,0,2.0,0,23,2,0,9,4,5,6,9,9.0,4.0,3.0,4.0,7.0,7,3,2,6,5,19
31000000,15,0,734368,85.0,2,83.0,1,1,1,0,2.0,0,2,3,0,3,5,5,5,8,10.0,5.0,3.0,4.0,7.0,9,7,2,7,9,20
20000000,133,1,733772,74.0,1,65.4,0,1,1,1,2.0,0,2,2,0,7,5,5,6,7,10.0,4.0,3.0,4.0,7.0,8,4,2,6,10,9
41500000,63,1,733824,86.83,2,75.2,1,1,1,0,1.0,0,9,2,0,3,6,5,7,9,6.0,3.0,2.0,4.0,5.0,8,4,5,6,10,9
10000000,143,1,734938,76.5,1,66.77,1,1,0,1,2.0,0,16,2,0,7,3,4,4,6,8.0,4.0,3.0,4.0,5.0,3,1,4,4,8,13
20000000,63,1,733814,72.0,2,62.0,1,1,0,1,2.0,0,2,2,0,4,3,3,2,6,8.0,4.0,3.0,4.0,9.0,7,5,4,5,12,22
31500000,115,1,733312,78.8,2,71.6,1,1,1,1,2.0,0,16,3,0,10,7,5,7,7,9.0,4.0,5.0,4.0,7.0,9,5,2,7,3,24
22000000,131,1,733686,70.8,2,73.0,1,1,1,1,2.0,0,2,3,0,7,3,6,6,9,9.0,5.0,3.0,4.0,4.0,4,3,7,2,1,4
20000000,133,1,733830,94.0,1,86.0,1,1,1,1,2.0,0,23,4,0,3,6,4,5,9,8.0,3.0,3.0,4.0,8.0,7,3,2,6,3,24
18000000,120,1,734723,80.3,1,90.6,1,1,1,1,2.0,0,16,3,0,3,4,4,5,9,9.0,3.0,3.0,4.0,8.0,8,3,5,7,7,20
34500000,115,0,733237,84.5,2,82.66,1,1,0,0,2.0,0,16,3,0,5,5,4,5,8,7.0,4.0,2.0,4.0,9.0,9,4,3,8,2,18
41500000,38,1,733180,93.4,1,89.08,1,1,1,1,2.0,0,2,4,0,4,4,3,6,10,10.0,4.0,3.0,4.0,8.0,8,6,2,7,3,11
32500000,105,1,734312,73.5,1,71.0,1,1,0,0,2.0,0,23,3,0,7,5,5,5,10,9.0,4.0,3.0,4.0,8.0,8,6,0,8,1,4
17500000,133,1,734230,64.6,1,62.2,0,1,1,0,2.0,2,2,3,1,8,5,4,4,5,7.0,3.0,3.0,4.0,8.0,9,5,5,6,5,19
